"","Personnel.Number","Gender","Hire.Date","Exit.Date","Exit.Reason","Cost.Center","Employee.Group","Employee.Subgroup","Location.Code","Employment.Days","Currently.Employed","Lasted.6.Months","Lasted.1.Year","Lasted.2.Years","Lasted.3.Years","Lasted.4.Years","Lasted.5.Years"
"13012","60531350","Male",2015-01-04,NA,NA,"2301208120","Employee","Hourly","1089",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13013","60531355","Male",2015-03-30,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13014","60531373","Male",2015-11-23,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13015","60531376","Male",2015-03-30,NA,NA,"2301202030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13016","60531387","Male",2015-04-12,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13017","60531387","Male",2015-04-12,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13018","60531392","Male",2015-08-03,NA,NA,"22200","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13019","60531418","Male",2008-04-28,NA,NA,"2301219130","Expatriate","Salary Grade 12","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13020","60531422","Male",2014-10-20,NA,NA,"80675","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13021","60531425","Female",2015-04-20,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13022","60531428","Male",2014-11-03,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13023","60531430","Male",2014-11-03,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13024","60531441","Male",2015-06-28,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13025","60531443","Male",2015-03-22,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13026","60531443","Male",2015-03-22,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13027","60531447","Male",2014-10-20,NA,NA,"80660","Employee","Nonexempt","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13028","60531451","Female",2015-03-16,NA,NA,"12170","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13029","60531452","Male",2015-03-29,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13030","60531454","Female",2015-03-30,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13031","60531458","Male",2015-07-13,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13032","60531460","Male",2015-01-26,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13033","60531461","Male",2015-02-16,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13034","60531462","Female",2015-01-26,NA,NA,"22060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13035","60531466","Female",2015-03-30,NA,NA,"2301219131","Employee","Salary Grade Less 12","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13036","60531471","Male",2015-04-13,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13037","60531472","Male",2015-05-26,NA,NA,"18390","Employee","Hourly","1003",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13038","60531479","Female",2014-10-27,NA,NA,"2301259140","Employee","Salary Grade Less 12","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13039","60531481","Female",2015-05-11,NA,NA,"12610","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13040","60531483","Male",2014-12-15,NA,NA,"12610","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13041","60531486","Male",2015-01-26,NA,NA,"22080","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13042","60531492","Male",2014-10-27,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13043","60531494","Male",2014-10-27,NA,NA,"12040","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13044","60531497","Male",2014-10-27,NA,NA,"22020","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13045","60531498","Male",2014-10-27,NA,NA,"12730","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13046","60531500","Female",2014-10-20,NA,NA,"71030","Employee","Nonexempt","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13047","60531503","Male",2014-10-27,NA,NA,"12060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13048","60531505","Male",2014-10-27,NA,NA,"22040","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13049","60531511","Male",2014-10-27,NA,NA,"22060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13050","60531515","Male",2014-11-03,NA,NA,"71020","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13051","60531517","Male",2015-03-16,NA,NA,"22020","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13052","60531522","Male",2014-11-03,NA,NA,"70620","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13053","60531532","Male",2014-11-03,NA,NA,"80665","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13054","60531536","Male",2014-10-27,NA,NA,"99114","Employee","Executive","1105",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13055","60531538","Male",2014-11-01,NA,NA,"22310","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13056","60531556","Male",2014-11-01,NA,NA,"12730","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13057","60531559","Male",2014-11-03,NA,NA,"70610","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13058","60531560","Male",2014-10-29,NA,NA,"2301202060","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13059","60531564","Male",2015-03-16,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13060","60531582","Male",2014-11-03,NA,NA,"80665","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13061","60531584","Male",2014-11-03,NA,NA,"99511","Employee","Salary Grade Less 12","1059",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13062","60531585","Male",2014-11-03,NA,NA,"99637","Employee","Nonexempt","1060",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13063","60531589","Female",2015-07-03,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13064","60531598","Male",2015-03-01,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13065","60531604","Male",2014-11-02,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13066","60531605","Female",2014-11-03,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13067","60531609","Male",2014-11-03,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13068","60531611","Male",2014-11-03,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13069","60531614","Male",2014-11-17,NA,NA,"71180","Employee","Salary Grade Less 12","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13070","60531630","Male",2015-04-27,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13071","60531638","Female",2015-02-16,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13072","60531641","Male",2015-02-16,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13073","60531642","Female",2015-08-03,NA,NA,"22060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13074","60531644","Male",2015-07-06,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13075","60531647","Male",2016-05-16,NA,NA,"99150","Employee","Salary Grade Less 12","1105",NA,TRUE,TRUE,TRUE,NA,NA,NA,NA
"13076","60531648","Female",2014-11-20,NA,NA,"99251","Employee","Salary Grade Less 12","1105",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13077","60531649","Male",2015-04-19,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13078","60531650","Male",2015-03-30,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13079","60531651","Male",2014-11-03,NA,NA,"99168","Employee","Salary Grade Less 12","1105",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13080","60531655","Male",2015-03-30,NA,NA,"2301202060","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13081","60531657","Male",2015-04-13,NA,NA,"2301208130","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13082","60531663","Male",2015-11-23,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13083","60531668","Male",2011-07-01,NA,NA,"99276","Employee","Salary Grade Less 12","1107",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13084","60531669","Female",2014-11-10,NA,NA,"99121","Employee","Salary Grade Less 12","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13085","60531673","Male",2007-09-01,NA,NA,"99534","Employee","Salary Grade Less 12","1061",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13086","60531674","Male",2014-11-17,NA,NA,"80680","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13087","60531678","Male",2014-08-06,NA,NA,"3301901100","Employee","Hourly","1034",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13088","60531680","Male",2014-11-17,NA,NA,"70620","Employee","Salary Grade Less 12","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13089","60531682","Male",2014-11-17,NA,NA,"12900","Employee","Executive","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13090","60531683","Male",2016-04-11,NA,NA,"22020","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,NA,NA,NA,NA
"13091","60531685","Female",2015-12-07,NA,NA,"22060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13092","60531698","Male",2015-05-04,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13093","60531703","Male",2015-06-08,NA,NA,"2301219160","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13094","60531714","Female",2015-04-20,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13095","60531716","Male",2015-05-31,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13096","60531719","Female",2015-03-16,NA,NA,"12170","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13097","60531720","Male",2015-02-16,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13098","60531721","Male",2015-03-16,NA,NA,"22070","Employee","Nonexempt","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13099","60531722","Male",2014-11-12,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13100","60531726","Male",2014-11-17,NA,NA,"99639","Employee","Salary Grade 12","1107",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13101","60531728","Male",2014-11-17,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13102","60531729","Male",1983-02-02,NA,NA,"2301219520","Employee","Salary Grade 12","1068",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13103","60531730","Male",2014-11-17,NA,NA,"99932","Employee","Salary Grade Less 12","1035",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13104","60531732","Male",2014-11-17,NA,NA,"12040","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13105","60531733","Male",2014-11-17,NA,NA,"80640","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13106","60531734","Male",2014-11-17,NA,NA,"12800","Employee","Salary Grade 12","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13107","60531735","Male",2014-11-17,NA,NA,"12050","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13108","60531736","Male",2011-03-01,NA,NA,"70900","Employee","Salary Grade 12","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"13109","60531743","Female",2015-03-30,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13110","60531751","Female",2014-11-17,NA,NA,"99451","Employee","Nonexempt","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13111","60531753","Female",2014-11-17,NA,NA,"99149","Employee","Nonexempt","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13112","60531754","Male",2016-09-15,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,NA,NA,NA,NA
"13113","60531757","Female",2015-03-30,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13114","60531767","Male",2015-04-19,NA,NA,"2301219131","Employee","Salary Grade Less 12","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13115","60531781","Male",2015-10-05,NA,NA,"12250","Employee","Nonexempt","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13116","60531787","Female",2014-11-16,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13117","60531790","Female",2014-11-16,NA,NA,"2301258210","Employee","Hourly","1089",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13118","60531792","Male",2014-11-17,NA,NA,"71160","Employee","Salary Grade Less 12","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13119","60531795","Male",2014-11-17,NA,NA,"80650","Employee","Nonexempt","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13120","60531799","Male",2015-12-21,NA,NA,"2301208110","Employee","Hourly","1089",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13121","60531803","Male",2015-06-29,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13122","60531809","Female",2014-11-16,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13123","60531811","Female",2014-11-16,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13124","60531812","Male",2014-11-16,NA,NA,"2301208130","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13125","60531814","Female",2015-02-11,NA,NA,"99149","Employee","Nonexempt","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13126","60531835","Male",2015-04-12,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13127","60531841","Male",2014-11-25,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13128","60531847","Male",2015-03-16,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13129","60531848","Male",2014-11-25,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13130","60531848","Male",2014-11-25,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13131","60531852","Male",2014-12-01,NA,NA,"99524","Employee","Salary Grade Less 12","1004",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13132","60531859","Male",2015-08-31,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13133","60531861","Male",2014-12-08,NA,NA,"2301219720","Employee","Executive","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13134","60531865","Male",2016-01-18,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13135","60531868","Male",2015-12-21,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13136","60531881","Male",2014-11-24,NA,NA,"99512","Employee","Salary Grade Less 12","1059",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13137","60531882","Male",2014-12-08,NA,NA,"71040","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13138","60531894","Female",2015-08-09,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13139","60531900","Male",2014-12-01,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13140","60531903","Male",2015-06-08,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13141","60531908","Male",2015-03-16,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13142","60531911","Male",2014-12-02,NA,NA,"2301208120","Employee","Hourly","1089",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13143","60531913","Female",2014-12-01,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13144","60531915","Male",2014-12-08,NA,NA,"70602","Employee","Nonexempt","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13145","60531916","Female",2014-12-08,NA,NA,"99121","Employee","Salary Grade Less 12","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13146","60531917","Male",2014-12-01,NA,NA,"98006","Employee","Salary Grade Less 12","1033",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13147","60531923","Female",2015-12-07,NA,NA,"2301202060","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13148","60531924","Male",2015-04-13,NA,NA,"2301203030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13149","60531927","Female",2014-12-01,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13150","60531934","Male",2015-04-13,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13151","60531940","Male",2014-12-05,NA,NA,"11000","Employee","Hourly","1052",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13152","60531941","Male",2014-12-08,NA,NA,"80660","Employee","Hourly","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13153","60531944","Male",2014-12-08,NA,NA,"71130","Employee","Nonexempt","1047",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13154","60531947","Male",2015-05-11,NA,NA,"12040","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13155","60531952","Female",2015-04-06,NA,NA,"2301202030","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13156","60531956","Male",2015-06-07,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13157","60531964","Female",2014-12-10,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13158","60531972","Male",2015-04-13,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13159","60531976","Female",2015-08-03,NA,NA,"12610","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13160","60531984","Male",2015-06-07,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13161","60531990","Male",2014-12-15,NA,NA,"99451","Employee","Nonexempt","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13162","60531992","Male",2015-05-11,NA,NA,"12050","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13163","60531994","Male",2014-12-15,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13164","60531997","Male",2014-12-15,NA,NA,"12130","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13165","60531998","Male",2014-12-15,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13166","60532000","Female",2014-12-15,NA,NA,"12610","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13167","60532001","Male",2014-12-15,NA,NA,"12060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13168","60532005","Male",2014-12-15,NA,NA,"22020","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13169","60532006","Male",2014-12-15,NA,NA,"22020","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13170","60532007","Male",2014-12-15,NA,NA,"2301202010","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13171","60532017","Female",2015-05-03,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13172","60532027","Male",2015-06-08,NA,NA,"22050","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13173","60532028","Male",2014-12-15,NA,NA,"99154","Employee","Salary Grade Less 12","1105",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13174","60532037","Male",2015-05-17,NA,NA,"2301202040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13175","60532043","Male",2015-04-26,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13176","60532046","Female",2015-06-08,NA,NA,"2301202050","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13177","60532051","Female",2016-02-15,NA,NA,"2301208120","Employee","Hourly","1089",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13178","60532053","Female",2015-08-31,NA,NA,"2301203040","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13179","60532066","Male",2014-12-21,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13180","60532066","Male",2014-12-21,NA,NA,"2301208010","Employee","Nonexempt","1008",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13181","60532069","Male",2015-06-08,NA,NA,"12050","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13182","60532073","Male",2015-05-11,NA,NA,"12030","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13183","60532075","Male",2015-04-13,NA,NA,"12180","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13184","60532078","Male",2016-03-14,NA,NA,"22060","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13185","60532080","Male",2015-08-03,NA,NA,"12240","Employee","Hourly","1002",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13186","60532083","Male",2015-10-18,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13187","60532092","Male",2014-12-29,NA,NA,"15010","Employee","Salary Grade Less 12","1052",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13188","60532099","Male",2015-01-05,NA,NA,"99129","Employee","Salary Grade Less 12","1106",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13189","60532101","Female",2015-01-05,NA,NA,"99616","Employee","Nonexempt","1060",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13190","60532104","Male",2015-01-05,NA,NA,"99619","Employee","Nonexempt","1107",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13191","60532105","Female",2015-10-19,NA,NA,"2301258210","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
"13192","60532111","Male",2015-01-05,NA,NA,"12730","Employee","Nonexempt","1002",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13193","60532124","Female",2015-01-05,NA,NA,"99605","Employee","Nonexempt","1107",NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
"13194","60532126","Male",2015-08-23,NA,NA,"2301202020","Employee","Hourly","1008",NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA
